Position,Probability Density,Energy Level
1.6666666666666667e-09,"[1.50282141e-02 1.44917181e-02 1.91525036e-05 1.55448738e-02
 1.39374615e-02 7.65359172e-05 1.60396985e-02 1.33675886e-02
 1.71928235e-04 1.65107737e-02 1.27843041e-02 3.04960404e-04
 1.69562769e-02 1.21898646e-02 4.75117747e-04 1.73744845e-02
 1.15865699e-02 6.81741959e-04 1.77637787e-02 1.09767540e-02
 9.24033652e-04 1.81226533e-02 1.03627761e-02 1.20105544e-03
 1.84497199e-02 9.74701176e-03 1.51173559e-03 1.87437130e-02
 9.13184310e-03 1.85487214e-03 1.90034954e-02 8.51965011e-03
 2.22913755e-03 1.92280620e-02 7.91280126e-03 2.63308387e-03
 1.94165440e-02 7.31364432e-03 3.06514831e-03 1.95682121e-02
 6.72449733e-03 3.52365929e-03 1.96824796e-02 6.14763957e-03
 4.00684293e-03 1.97589044e-02 5.58530279e-03 4.51282987e-03
 1.97971909e-02 5.03966256e-03 5.03966256e-03 1.97971909e-02
 4.51282987e-03 5.58530279e-03 1.97589044e-02 4.00684293e-03
 6.14763957e-03 1.96824796e-02 3.52365929e-03 6.72449733e-03
 1.95682121e-02 3.06514831e-03 7.31364432e-03 1.94165440e-02
 2.63308387e-03 7.91280126e-03 1.92280620e-02 2.22913755e-03
 8.51965011e-03 1.90034954e-02 1.85487214e-03 9.13184310e-03
 1.87437130e-02 1.51173559e-03 9.74701176e-03 1.84497199e-02
 1.20105544e-03 1.03627761e-02 1.81226533e-02 9.24033652e-04
 1.09767540e-02 1.77637787e-02 6.81741959e-04 1.15865699e-02
 1.73744845e-02 4.75117747e-04 1.21898646e-02 1.69562769e-02
 3.04960404e-04 1.27843041e-02 1.65107737e-02 1.71928235e-04
 1.33675886e-02 1.60396985e-02 7.65359172e-05 1.39374615e-02
 1.55448738e-02 1.91525036e-05 1.44917181e-02 1.50282141e-02]",-3.110299923458952e-19
1.7676767676767678e-09,"[1.44917181e-02 1.55448738e-02 7.65359172e-05 1.33675886e-02
 1.65107737e-02 3.04960404e-04 1.21898646e-02 1.73744845e-02
 6.81741959e-04 1.09767540e-02 1.81226533e-02 1.20105544e-03
 9.74701176e-03 1.87437130e-02 1.85487214e-03 8.51965011e-03
 1.92280620e-02 2.63308387e-03 7.31364432e-03 1.95682121e-02
 3.52365929e-03 6.14763957e-03 1.97589044e-02 4.51282987e-03
 5.03966256e-03 1.97971909e-02 5.58530279e-03 4.00684293e-03
 1.96824796e-02 6.72449733e-03 3.06514831e-03 1.94165440e-02
 7.91280126e-03 2.22913755e-03 1.90034954e-02 9.13184310e-03
 1.51173559e-03 1.84497199e-02 1.03627761e-02 9.24033652e-04
 1.77637787e-02 1.15865699e-02 4.75117747e-04 1.69562769e-02
 1.27843041e-02 1.71928235e-04 1.60396985e-02 1.39374615e-02
 1.91525036e-05 1.50282141e-02 1.50282141e-02 1.91525036e-05
 1.39374615e-02 1.60396985e-02 1.71928235e-04 1.27843041e-02
 1.69562769e-02 4.75117747e-04 1.15865699e-02 1.77637787e-02
 9.24033652e-04 1.03627761e-02 1.84497199e-02 1.51173559e-03
 9.13184310e-03 1.90034954e-02 2.22913755e-03 7.91280126e-03
 1.94165440e-02 3.06514831e-03 6.72449733e-03 1.96824796e-02
 4.00684293e-03 5.58530279e-03 1.97971909e-02 5.03966256e-03
 4.51282987e-03 1.97589044e-02 6.14763957e-03 3.52365929e-03
 1.95682121e-02 7.31364432e-03 2.63308387e-03 1.92280620e-02
 8.51965011e-03 1.85487214e-03 1.87437130e-02 9.74701176e-03
 1.20105544e-03 1.81226533e-02 1.09767540e-02 6.81741959e-04
 1.73744845e-02 1.21898646e-02 3.04960404e-04 1.65107737e-02
 1.33675886e-02 7.65359172e-05 1.55448738e-02 1.44917181e-02]",-2.946198106383603e-19
1.868686868686868e-09,"[1.39374615e-02 1.65107737e-02 4.75117747e-04 1.09767540e-02
 1.84497199e-02 1.85487214e-03 7.91280126e-03 1.95682121e-02
 4.00684293e-03 5.03966256e-03 1.97589044e-02 6.72449733e-03
 2.63308387e-03 1.90034954e-02 9.74701176e-03 9.24033652e-04
 1.73744845e-02 1.27843041e-02 7.65359172e-05 1.50282141e-02
 1.55448738e-02 1.71928235e-04 1.21898646e-02 1.77637787e-02
 1.20105544e-03 9.13184310e-03 1.92280620e-02 3.06514831e-03
 6.14763957e-03 1.97971909e-02 5.58530279e-03 3.52365929e-03
 1.94165440e-02 8.51965011e-03 1.51173559e-03 1.81226533e-02
 1.15865699e-02 3.04960404e-04 1.60396985e-02 1.44917181e-02
 1.91525036e-05 1.33675886e-02 1.69562769e-02 6.81741959e-04
 1.03627761e-02 1.87437130e-02 2.22913755e-03 7.31364432e-03
 1.96824796e-02 4.51282987e-03 4.51282987e-03 1.96824796e-02
 7.31364432e-03 2.22913755e-03 1.87437130e-02 1.03627761e-02
 6.81741959e-04 1.69562769e-02 1.33675886e-02 1.91525036e-05
 1.44917181e-02 1.60396985e-02 3.04960404e-04 1.15865699e-02
 1.81226533e-02 1.51173559e-03 8.51965011e-03 1.94165440e-02
 3.52365929e-03 5.58530279e-03 1.97971909e-02 6.14763957e-03
 3.06514831e-03 1.92280620e-02 9.13184310e-03 1.20105544e-03
 1.77637787e-02 1.21898646e-02 1.71928235e-04 1.55448738e-02
 1.50282141e-02 7.65359172e-05 1.27843041e-02 1.73744845e-02
 9.24033652e-04 9.74701176e-03 1.90034954e-02 2.63308387e-03
 6.72449733e-03 1.97589044e-02 5.03966256e-03 4.00684293e-03
 1.95682121e-02 7.91280126e-03 1.85487214e-03 1.84497199e-02
 1.09767540e-02 4.75117747e-04 1.65107737e-02 1.39374615e-02]",-2.7851575836243613e-19
1.9696969696969693e-09,"[1.33675886e-02 1.73744845e-02 1.20105544e-03 8.51965011e-03
 1.95682121e-02 4.51282987e-03 4.00684293e-03 1.94165440e-02
 9.13184310e-03 9.24033652e-04 1.69562769e-02 1.39374615e-02
 1.91525036e-05 1.27843041e-02 1.77637787e-02 1.51173559e-03
 7.91280126e-03 1.96824796e-02 5.03966256e-03 3.52365929e-03
 1.92280620e-02 9.74701176e-03 6.81741959e-04 1.65107737e-02
 1.44917181e-02 7.65359172e-05 1.21898646e-02 1.81226533e-02
 1.85487214e-03 7.31364432e-03 1.97589044e-02 5.58530279e-03
 3.06514831e-03 1.90034954e-02 1.03627761e-02 4.75117747e-04
 1.60396985e-02 1.50282141e-02 1.71928235e-04 1.15865699e-02
 1.84497199e-02 2.22913755e-03 6.72449733e-03 1.97971909e-02
 6.14763957e-03 2.63308387e-03 1.87437130e-02 1.09767540e-02
 3.04960404e-04 1.55448738e-02 1.55448738e-02 3.04960404e-04
 1.09767540e-02 1.87437130e-02 2.63308387e-03 6.14763957e-03
 1.97971909e-02 6.72449733e-03 2.22913755e-03 1.84497199e-02
 1.15865699e-02 1.71928235e-04 1.50282141e-02 1.60396985e-02
 4.75117747e-04 1.03627761e-02 1.90034954e-02 3.06514831e-03
 5.58530279e-03 1.97589044e-02 7.31364432e-03 1.85487214e-03
 1.81226533e-02 1.21898646e-02 7.65359172e-05 1.44917181e-02
 1.65107737e-02 6.81741959e-04 9.74701176e-03 1.92280620e-02
 3.52365929e-03 5.03966256e-03 1.96824796e-02 7.91280126e-03
 1.51173559e-03 1.77637787e-02 1.27843041e-02 1.91525036e-05
 1.39374615e-02 1.69562769e-02 9.24033652e-04 9.13184310e-03
 1.94165440e-02 4.00684293e-03 4.51282987e-03 1.95682121e-02
 8.51965011e-03 1.20105544e-03 1.73744845e-02 1.33675886e-02]",-2.627334151486359e-19
2.0707070707070704e-09,"[1.27843041e-02 1.81226533e-02 2.22913755e-03 6.14763957e-03
 1.97589044e-02 7.91280126e-03 1.20105544e-03 1.69562769e-02
 1.44917181e-02 1.71928235e-04 1.09767540e-02 1.90034954e-02
 3.52365929e-03 4.51282987e-03 1.94165440e-02 9.74701176e-03
 4.75117747e-04 1.55448738e-02 1.60396985e-02 6.81741959e-04
 9.13184310e-03 1.95682121e-02 5.03966256e-03 3.06514831e-03
 1.87437130e-02 1.15865699e-02 7.65359172e-05 1.39374615e-02
 1.73744845e-02 1.51173559e-03 7.31364432e-03 1.97971909e-02
 6.72449733e-03 1.85487214e-03 1.77637787e-02 1.33675886e-02
 1.91525036e-05 1.21898646e-02 1.84497199e-02 2.63308387e-03
 5.58530279e-03 1.96824796e-02 8.51965011e-03 9.24033652e-04
 1.65107737e-02 1.50282141e-02 3.04960404e-04 1.03627761e-02
 1.92280620e-02 4.00684293e-03 4.00684293e-03 1.92280620e-02
 1.03627761e-02 3.04960404e-04 1.50282141e-02 1.65107737e-02
 9.24033652e-04 8.51965011e-03 1.96824796e-02 5.58530279e-03
 2.63308387e-03 1.84497199e-02 1.21898646e-02 1.91525036e-05
 1.33675886e-02 1.77637787e-02 1.85487214e-03 6.72449733e-03
 1.97971909e-02 7.31364432e-03 1.51173559e-03 1.73744845e-02
 1.39374615e-02 7.65359172e-05 1.15865699e-02 1.87437130e-02
 3.06514831e-03 5.03966256e-03 1.95682121e-02 9.13184310e-03
 6.81741959e-04 1.60396985e-02 1.55448738e-02 4.75117747e-04
 9.74701176e-03 1.94165440e-02 4.51282987e-03 3.52365929e-03
 1.90034954e-02 1.09767540e-02 1.71928235e-04 1.44917181e-02
 1.69562769e-02 1.20105544e-03 7.91280126e-03 1.97589044e-02
 6.14763957e-03 2.22913755e-03 1.81226533e-02 1.27843041e-02]",-2.4728804939473243e-19
2.1717171717171716e-09,"[1.21898646e-02 1.87437130e-02 3.52365929e-03 4.00684293e-03
 1.90034954e-02 1.15865699e-02 1.91525036e-05 1.27843041e-02
 1.84497199e-02 3.06514831e-03 4.51282987e-03 1.92280620e-02
 1.09767540e-02 7.65359172e-05 1.33675886e-02 1.81226533e-02
 2.63308387e-03 5.03966256e-03 1.94165440e-02 1.03627761e-02
 1.71928235e-04 1.39374615e-02 1.77637787e-02 2.22913755e-03
 5.58530279e-03 1.95682121e-02 9.74701176e-03 3.04960404e-04
 1.44917181e-02 1.73744845e-02 1.85487214e-03 6.14763957e-03
 1.96824796e-02 9.13184310e-03 4.75117747e-04 1.50282141e-02
 1.69562769e-02 1.51173559e-03 6.72449733e-03 1.97589044e-02
 8.51965011e-03 6.81741959e-04 1.55448738e-02 1.65107737e-02
 1.20105544e-03 7.31364432e-03 1.97971909e-02 7.91280126e-03
 9.24033652e-04 1.60396985e-02 1.60396985e-02 9.24033652e-04
 7.91280126e-03 1.97971909e-02 7.31364432e-03 1.20105544e-03
 1.65107737e-02 1.55448738e-02 6.81741959e-04 8.51965011e-03
 1.97589044e-02 6.72449733e-03 1.51173559e-03 1.69562769e-02
 1.50282141e-02 4.75117747e-04 9.13184310e-03 1.96824796e-02
 6.14763957e-03 1.85487214e-03 1.73744845e-02 1.44917181e-02
 3.04960404e-04 9.74701176e-03 1.95682121e-02 5.58530279e-03
 2.22913755e-03 1.77637787e-02 1.39374615e-02 1.71928235e-04
 1.03627761e-02 1.94165440e-02 5.03966256e-03 2.63308387e-03
 1.81226533e-02 1.33675886e-02 7.65359172e-05 1.09767540e-02
 1.92280620e-02 4.51282987e-03 3.06514831e-03 1.84497199e-02
 1.27843041e-02 1.91525036e-05 1.15865699e-02 1.90034954e-02
 4.00684293e-03 3.52365929e-03 1.87437130e-02 1.21898646e-02]",-2.3219460349456952e-19
2.2727272727272727e-09,"[1.15865699e-02 1.92280620e-02 5.03966256e-03 2.22913755e-03
 1.73744845e-02 1.50282141e-02 6.81741959e-04 7.91280126e-03
 1.97971909e-02 8.51965011e-03 4.75117747e-04 1.44917181e-02
 1.77637787e-02 2.63308387e-03 4.51282987e-03 1.90034954e-02
 1.21898646e-02 1.91525036e-05 1.09767540e-02 1.94165440e-02
 5.58530279e-03 1.85487214e-03 1.69562769e-02 1.55448738e-02
 9.24033652e-04 7.31364432e-03 1.97589044e-02 9.13184310e-03
 3.04960404e-04 1.39374615e-02 1.81226533e-02 3.06514831e-03
 4.00684293e-03 1.87437130e-02 1.27843041e-02 7.65359172e-05
 1.03627761e-02 1.95682121e-02 6.14763957e-03 1.51173559e-03
 1.65107737e-02 1.60396985e-02 1.20105544e-03 6.72449733e-03
 1.96824796e-02 9.74701176e-03 1.71928235e-04 1.33675886e-02
 1.84497199e-02 3.52365929e-03 3.52365929e-03 1.84497199e-02
 1.33675886e-02 1.71928235e-04 9.74701176e-03 1.96824796e-02
 6.72449733e-03 1.20105544e-03 1.60396985e-02 1.65107737e-02
 1.51173559e-03 6.14763957e-03 1.95682121e-02 1.03627761e-02
 7.65359172e-05 1.27843041e-02 1.87437130e-02 4.00684293e-03
 3.06514831e-03 1.81226533e-02 1.39374615e-02 3.04960404e-04
 9.13184310e-03 1.97589044e-02 7.31364432e-03 9.24033652e-04
 1.55448738e-02 1.69562769e-02 1.85487214e-03 5.58530279e-03
 1.94165440e-02 1.09767540e-02 1.91525036e-05 1.21898646e-02
 1.90034954e-02 4.51282987e-03 2.63308387e-03 1.77637787e-02
 1.44917181e-02 4.75117747e-04 8.51965011e-03 1.97971909e-02
 7.91280126e-03 6.81741959e-04 1.50282141e-02 1.73744845e-02
 2.22913755e-03 5.03966256e-03 1.92280620e-02 1.15865699e-02]",-2.1746767938226097e-19
2.373737373737374e-09,"[1.09767540e-02 1.95682121e-02 6.72449733e-03 9.24033652e-04
 1.50282141e-02 1.77637787e-02 3.06514831e-03 3.52365929e-03
 1.81226533e-02 1.44917181e-02 6.81741959e-04 7.31364432e-03
 1.96824796e-02 1.03627761e-02 1.91525036e-05 1.15865699e-02
 1.94165440e-02 6.14763957e-03 1.20105544e-03 1.55448738e-02
 1.73744845e-02 2.63308387e-03 4.00684293e-03 1.84497199e-02
 1.39374615e-02 4.75117747e-04 7.91280126e-03 1.97589044e-02
 9.74701176e-03 7.65359172e-05 1.21898646e-02 1.92280620e-02
 5.58530279e-03 1.51173559e-03 1.60396985e-02 1.69562769e-02
 2.22913755e-03 4.51282987e-03 1.87437130e-02 1.33675886e-02
 3.04960404e-04 8.51965011e-03 1.97971909e-02 9.13184310e-03
 1.71928235e-04 1.27843041e-02 1.90034954e-02 5.03966256e-03
 1.85487214e-03 1.65107737e-02 1.65107737e-02 1.85487214e-03
 5.03966256e-03 1.90034954e-02 1.27843041e-02 1.71928235e-04
 9.13184310e-03 1.97971909e-02 8.51965011e-03 3.04960404e-04
 1.33675886e-02 1.87437130e-02 4.51282987e-03 2.22913755e-03
 1.69562769e-02 1.60396985e-02 1.51173559e-03 5.58530279e-03
 1.92280620e-02 1.21898646e-02 7.65359172e-05 9.74701176e-03
 1.97589044e-02 7.91280126e-03 4.75117747e-04 1.39374615e-02
 1.84497199e-02 4.00684293e-03 2.63308387e-03 1.73744845e-02
 1.55448738e-02 1.20105544e-03 6.14763957e-03 1.94165440e-02
 1.15865699e-02 1.91525036e-05 1.03627761e-02 1.96824796e-02
 7.31364432e-03 6.81741959e-04 1.44917181e-02 1.81226533e-02
 3.52365929e-03 3.06514831e-03 1.77637787e-02 1.50282141e-02
 9.24033652e-04 6.72449733e-03 1.95682121e-02 1.09767540e-02]",-2.0312152440576188e-19
2.474747474747474e-09,"[1.03627761e-02 1.97589044e-02 8.51965011e-03 1.71928235e-04
 1.21898646e-02 1.94165440e-02 6.72449733e-03 6.81741959e-04
 1.39374615e-02 1.87437130e-02 5.03966256e-03 1.51173559e-03
 1.55448738e-02 1.77637787e-02 3.52365929e-03 2.63308387e-03
 1.69562769e-02 1.65107737e-02 2.22913755e-03 4.00684293e-03
 1.81226533e-02 1.50282141e-02 1.20105544e-03 5.58530279e-03
 1.90034954e-02 1.33675886e-02 4.75117747e-04 7.31364432e-03
 1.95682121e-02 1.15865699e-02 7.65359172e-05 9.13184310e-03
 1.97971909e-02 9.74701176e-03 1.91525036e-05 1.09767540e-02
 1.96824796e-02 7.91280126e-03 3.04960404e-04 1.27843041e-02
 1.92280620e-02 6.14763957e-03 9.24033652e-04 1.44917181e-02
 1.84497199e-02 4.51282987e-03 1.85487214e-03 1.60396985e-02
 1.73744845e-02 3.06514831e-03 3.06514831e-03 1.73744845e-02
 1.60396985e-02 1.85487214e-03 4.51282987e-03 1.84497199e-02
 1.44917181e-02 9.24033652e-04 6.14763957e-03 1.92280620e-02
 1.27843041e-02 3.04960404e-04 7.91280126e-03 1.96824796e-02
 1.09767540e-02 1.91525036e-05 9.74701176e-03 1.97971909e-02
 9.13184310e-03 7.65359172e-05 1.15865699e-02 1.95682121e-02
 7.31364432e-03 4.75117747e-04 1.33675886e-02 1.90034954e-02
 5.58530279e-03 1.20105544e-03 1.50282141e-02 1.81226533e-02
 4.00684293e-03 2.22913755e-03 1.65107737e-02 1.69562769e-02
 2.63308387e-03 3.52365929e-03 1.77637787e-02 1.55448738e-02
 1.51173559e-03 5.03966256e-03 1.87437130e-02 1.39374615e-02
 6.81741959e-04 6.72449733e-03 1.94165440e-02 1.21898646e-02
 1.71928235e-04 8.51965011e-03 1.97589044e-02 1.03627761e-02]",-1.8917001754348047e-19
2.575757575757576e-09,"[9.74701176e-03 1.97971909e-02 1.03627761e-02 1.91525036e-05
 9.13184310e-03 1.97589044e-02 1.09767540e-02 7.65359172e-05
 8.51965011e-03 1.96824796e-02 1.15865699e-02 1.71928235e-04
 7.91280126e-03 1.95682121e-02 1.21898646e-02 3.04960404e-04
 7.31364432e-03 1.94165440e-02 1.27843041e-02 4.75117747e-04
 6.72449733e-03 1.92280620e-02 1.33675886e-02 6.81741959e-04
 6.14763957e-03 1.90034954e-02 1.39374615e-02 9.24033652e-04
 5.58530279e-03 1.87437130e-02 1.44917181e-02 1.20105544e-03
 5.03966256e-03 1.84497199e-02 1.50282141e-02 1.51173559e-03
 4.51282987e-03 1.81226533e-02 1.55448738e-02 1.85487214e-03
 4.00684293e-03 1.77637787e-02 1.60396985e-02 2.22913755e-03
 3.52365929e-03 1.73744845e-02 1.65107737e-02 2.63308387e-03
 3.06514831e-03 1.69562769e-02 1.69562769e-02 3.06514831e-03
 2.63308387e-03 1.65107737e-02 1.73744845e-02 3.52365929e-03
 2.22913755e-03 1.60396985e-02 1.77637787e-02 4.00684293e-03
 1.85487214e-03 1.55448738e-02 1.81226533e-02 4.51282987e-03
 1.51173559e-03 1.50282141e-02 1.84497199e-02 5.03966256e-03
 1.20105544e-03 1.44917181e-02 1.87437130e-02 5.58530279e-03
 9.24033652e-04 1.39374615e-02 1.90034954e-02 6.14763957e-03
 6.81741959e-04 1.33675886e-02 1.92280620e-02 6.72449733e-03
 4.75117747e-04 1.27843041e-02 1.94165440e-02 7.31364432e-03
 3.04960404e-04 1.21898646e-02 1.95682121e-02 7.91280126e-03
 1.71928235e-04 1.15865699e-02 1.96824796e-02 8.51965011e-03
 7.65359172e-05 1.09767540e-02 1.97589044e-02 9.13184310e-03
 1.91525036e-05 1.03627761e-02 1.97971909e-02 9.74701176e-03]",-1.7562665597726221e-19
2.6767676767676764e-09,"[9.13184310e-03 1.96824796e-02 1.21898646e-02 4.75117747e-04
 6.14763957e-03 1.87437130e-02 1.50282141e-02 1.85487214e-03
 3.52365929e-03 1.69562769e-02 1.73744845e-02 4.00684293e-03
 1.51173559e-03 1.44917181e-02 1.90034954e-02 6.72449733e-03
 3.04960404e-04 1.15865699e-02 1.97589044e-02 9.74701176e-03
 1.91525036e-05 8.51965011e-03 1.95682121e-02 1.27843041e-02
 6.81741959e-04 5.58530279e-03 1.84497199e-02 1.55448738e-02
 2.22913755e-03 3.06514831e-03 1.65107737e-02 1.77637787e-02
 4.51282987e-03 1.20105544e-03 1.39374615e-02 1.92280620e-02
 7.31364432e-03 1.71928235e-04 1.09767540e-02 1.97971909e-02
 1.03627761e-02 7.65359172e-05 7.91280126e-03 1.94165440e-02
 1.33675886e-02 9.24033652e-04 5.03966256e-03 1.81226533e-02
 1.60396985e-02 2.63308387e-03 2.63308387e-03 1.60396985e-02
 1.81226533e-02 5.03966256e-03 9.24033652e-04 1.33675886e-02
 1.94165440e-02 7.91280126e-03 7.65359172e-05 1.03627761e-02
 1.97971909e-02 1.09767540e-02 1.71928235e-04 7.31364432e-03
 1.92280620e-02 1.39374615e-02 1.20105544e-03 4.51282987e-03
 1.77637787e-02 1.65107737e-02 3.06514831e-03 2.22913755e-03
 1.55448738e-02 1.84497199e-02 5.58530279e-03 6.81741959e-04
 1.27843041e-02 1.95682121e-02 8.51965011e-03 1.91525036e-05
 9.74701176e-03 1.97589044e-02 1.15865699e-02 3.04960404e-04
 6.72449733e-03 1.90034954e-02 1.44917181e-02 1.51173559e-03
 4.00684293e-03 1.73744845e-02 1.69562769e-02 3.52365929e-03
 1.85487214e-03 1.50282141e-02 1.87437130e-02 6.14763957e-03
 4.75117747e-04 1.21898646e-02 1.96824796e-02 9.13184310e-03]",-1.625045420347381e-19
2.7777777777777767e-09,"[8.51965011e-03 1.94165440e-02 1.39374615e-02 1.51173559e-03
 3.52365929e-03 1.65107737e-02 1.81226533e-02 5.58530279e-03
 4.75117747e-04 1.15865699e-02 1.97971909e-02 1.09767540e-02
 3.04960404e-04 6.14763957e-03 1.84497199e-02 1.60396985e-02
 3.06514831e-03 1.85487214e-03 1.44917181e-02 1.92280620e-02
 7.91280126e-03 1.91525036e-05 9.13184310e-03 1.95682121e-02
 1.33675886e-02 1.20105544e-03 4.00684293e-03 1.69562769e-02
 1.77637787e-02 5.03966256e-03 6.81741959e-04 1.21898646e-02
 1.97589044e-02 1.03627761e-02 1.71928235e-04 6.72449733e-03
 1.87437130e-02 1.55448738e-02 2.63308387e-03 2.22913755e-03
 1.50282141e-02 1.90034954e-02 7.31364432e-03 7.65359172e-05
 9.74701176e-03 1.96824796e-02 1.27843041e-02 9.24033652e-04
 4.51282987e-03 1.73744845e-02 1.73744845e-02 4.51282987e-03
 9.24033652e-04 1.27843041e-02 1.96824796e-02 9.74701176e-03
 7.65359172e-05 7.31364432e-03 1.90034954e-02 1.50282141e-02
 2.22913755e-03 2.63308387e-03 1.55448738e-02 1.87437130e-02
 6.72449733e-03 1.71928235e-04 1.03627761e-02 1.97589044e-02
 1.21898646e-02 6.81741959e-04 5.03966256e-03 1.77637787e-02
 1.69562769e-02 4.00684293e-03 1.20105544e-03 1.33675886e-02
 1.95682121e-02 9.13184310e-03 1.91525036e-05 7.91280126e-03
 1.92280620e-02 1.44917181e-02 1.85487214e-03 3.06514831e-03
 1.60396985e-02 1.84497199e-02 6.14763957e-03 3.04960404e-04
 1.09767540e-02 1.97971909e-02 1.15865699e-02 4.75117747e-04
 5.58530279e-03 1.81226533e-02 1.65107737e-02 3.52365929e-03
 1.51173559e-03 1.39374615e-02 1.94165440e-02 8.51965011e-03]",-1.4981637051366956e-19
2.8787878787878787e-09,"[7.91280126e-03 1.90034954e-02 1.55448738e-02 3.06514831e-03
 1.51173559e-03 1.33675886e-02 1.96824796e-02 1.03627761e-02
 3.04960404e-04 5.58530279e-03 1.77637787e-02 1.73744845e-02
 5.03966256e-03 4.75117747e-04 1.09767540e-02 1.97589044e-02
 1.27843041e-02 1.20105544e-03 3.52365929e-03 1.60396985e-02
 1.87437130e-02 7.31364432e-03 1.91525036e-05 8.51965011e-03
 1.92280620e-02 1.50282141e-02 2.63308387e-03 1.85487214e-03
 1.39374615e-02 1.95682121e-02 9.74701176e-03 1.71928235e-04
 6.14763957e-03 1.81226533e-02 1.69562769e-02 4.51282987e-03
 6.81741959e-04 1.15865699e-02 1.97971909e-02 1.21898646e-02
 9.24033652e-04 4.00684293e-03 1.65107737e-02 1.84497199e-02
 6.72449733e-03 7.65359172e-05 9.13184310e-03 1.94165440e-02
 1.44917181e-02 2.22913755e-03 2.22913755e-03 1.44917181e-02
 1.94165440e-02 9.13184310e-03 7.65359172e-05 6.72449733e-03
 1.84497199e-02 1.65107737e-02 4.00684293e-03 9.24033652e-04
 1.21898646e-02 1.97971909e-02 1.15865699e-02 6.81741959e-04
 4.51282987e-03 1.69562769e-02 1.81226533e-02 6.14763957e-03
 1.71928235e-04 9.74701176e-03 1.95682121e-02 1.39374615e-02
 1.85487214e-03 2.63308387e-03 1.50282141e-02 1.92280620e-02
 8.51965011e-03 1.91525036e-05 7.31364432e-03 1.87437130e-02
 1.60396985e-02 3.52365929e-03 1.20105544e-03 1.27843041e-02
 1.97589044e-02 1.09767540e-02 4.75117747e-04 5.03966256e-03
 1.73744845e-02 1.77637787e-02 5.58530279e-03 3.04960404e-04
 1.03627761e-02 1.96824796e-02 1.33675886e-02 1.51173559e-03
 3.06514831e-03 1.55448738e-02 1.90034954e-02 7.91280126e-03]",-1.3757441640055026e-19
2.979797979797979e-09,"[7.31364432e-03 1.84497199e-02 1.69562769e-02 5.03966256e-03
 3.04960404e-04 9.74701176e-03 1.94165440e-02 1.50282141e-02
 3.06514831e-03 1.20105544e-03 1.21898646e-02 1.97971909e-02
 1.27843041e-02 1.51173559e-03 2.63308387e-03 1.44917181e-02
 1.95682121e-02 1.03627761e-02 4.75117747e-04 4.51282987e-03
 1.65107737e-02 1.87437130e-02 7.91280126e-03 1.91525036e-05
 6.72449733e-03 1.81226533e-02 1.73744845e-02 5.58530279e-03
 1.71928235e-04 9.13184310e-03 1.92280620e-02 1.55448738e-02
 3.52365929e-03 9.24033652e-04 1.15865699e-02 1.97589044e-02
 1.33675886e-02 1.85487214e-03 2.22913755e-03 1.39374615e-02
 1.96824796e-02 1.09767540e-02 6.81741959e-04 4.00684293e-03
 1.60396985e-02 1.90034954e-02 8.51965011e-03 7.65359172e-05
 6.14763957e-03 1.77637787e-02 1.77637787e-02 6.14763957e-03
 7.65359172e-05 8.51965011e-03 1.90034954e-02 1.60396985e-02
 4.00684293e-03 6.81741959e-04 1.09767540e-02 1.96824796e-02
 1.39374615e-02 2.22913755e-03 1.85487214e-03 1.33675886e-02
 1.97589044e-02 1.15865699e-02 9.24033652e-04 3.52365929e-03
 1.55448738e-02 1.92280620e-02 9.13184310e-03 1.71928235e-04
 5.58530279e-03 1.73744845e-02 1.81226533e-02 6.72449733e-03
 1.91525036e-05 7.91280126e-03 1.87437130e-02 1.65107737e-02
 4.51282987e-03 4.75117747e-04 1.03627761e-02 1.95682121e-02
 1.44917181e-02 2.63308387e-03 1.51173559e-03 1.27843041e-02
 1.97971909e-02 1.21898646e-02 1.20105544e-03 3.06514831e-03
 1.50282141e-02 1.94165440e-02 9.74701176e-03 3.04960404e-04
 5.03966256e-03 1.69562769e-02 1.84497199e-02 7.31364432e-03]",-1.257905229953508e-19
